-2.87036;4.61265;0
-1.92743;5.94196;0
1.36115;2.67908;0
0.658348;4.28546;0
4.92324;3.11906;0
0.0526735;-2.06507;1
4.37986;-2.45289;1
2.73648;-0.761483;1
-0.528037;1.32514;0
0.572397;2.40368;0
3.17092;0.600675;1
1.4114;-3.94157;1
-1.31316;-2.0837;1
2.9337;0.440973;1
-1.6364;2.53087;0
-1.80845;-0.506759;1
1.14352;0.264116;1
-0.5648;-3.49534;1
-3.0568;4.09355;0
4.79013;5.86644;0
1.21261;-1.1572;1
-2.19864;-0.407533;1
0.389904;4.53785;0
2.83098;3.86187;0
-0.137013;-2.59662;1
0.265545;-2.9661;1
2.00405;5.67694;0
-2.90767;4.6909;0
-2.40676;4.02604;0
-0.86813;-0.043158;1
0.556904;1.32342;0
3.45008;5.70042;0
5.58753;-3.11472;1
-3.79492;-3.46927;1
4.97883;4.99521;0
-3.60283;0.191439;0
-2.16199;-1.80147;1
3.78391;2.22791;0
-3.26362;0.614889;0
0.0897805;0.599365;1
2.01827;4.35533;0
1.63327;-1.97768;1
4.03227;2.7256;0
-3.28678;5.62551;0
0.751639;-0.15491;1
-0.417647;5.30854;0
5.16851;-2.96756;1
5.00896;4.75604;0
-2.08228;5.21405;0
5.28678;-3.10345;1
4.20926;5.68395;0
1.08799;-3.95273;1
-2.11752;-1.12811;1
2.27518;-1.38114;1
3.48678;-3.63504;1
3.21822;-0.494947;1
4.72028;-1.14851;1
1.52738;2.75255;0
5.57709;2.2406;1
2.37806;0.328732;1
-3.91431;5.96042;0
-0.362725;5.2542;0
-3.00715;-1.35376;1
4.01024;-1.08943;1
-2.13971;3.29702;0
-0.19288;-3.93046;1
2.98096;4.89511;0
-3.88319;4.86344;0
-2.233;2.39199;0
-2.5177;5.25379;0
2.75694;4.70053;0
-1.24116;1.47723;0
-2.44798;4.28622;0
-1.77022;-2.87089;1
0.526812;4.60784;0
1.45784;0.612498;1
4.56826;5.09512;0
-0.133307;5.56111;0
-2.25864;-2.12307;1
-1.52832;-0.398357;1
5.17395;2.2788;1
-0.328815;2.15491;0
1.17391;-0.212008;1
1.01835;2.94091;0
-3.82002;2.50066;0
2.1947;2.93692;0
1.20118;4.95354;0
-1.58585;2.7532;0
3.23975;0.643929;1
3.88231;-2.23344;1
-0.748229;-0.659842;1
2.37906;-2.17997;1
-1.56472;-3.75425;1
-2.61886;0.176634;1
-1.87731;-0.147184;1
3.77828;-2.70337;1
-3.86839;-2.55054;1
3.45154;1.30552;1
1.23745;-1.5301;1
-1.75357;1.41743;0
4.97055;4.44113;0
-1.64565;0.171736;1
3.39467;0.7685;1
-3.07506;0.63442;0
5.41243;4.80725;0
2.40098;-1.3358;1
-1.85259;-1.21995;1
0.484228;0.582686;1
-0.974199;1.86537;0
4.75932;1.14849;1
5.71818;2.5376;0
2.44512;5.8498;0
3.98706;-0.103334;1
1.15532;-0.775488;1
2.36656;3.40175;0
4.64194;1.33712;1
1.84288;-3.00371;1
5.50885;-0.762452;1
1.76479;-3.56621;1
3.87197;1.17722;1
5.24104;0.272953;1
3.84142;-2.61155;1
3.053;-1.67435;1
1.97114;-3.9212;1
4.19102;0.730455;1
1.22729;3.9092;0
-2.73195;-2.32759;1
3.75899;5.25511;0
1.56908;-1.08569;1
-1.52038;-2.06436;1
-3.68394;-2.87843;1
3.27276;2.15894;0
-1.88214;2.78161;0
5.39649;3.88265;0
3.2154;3.26846;0
-0.940125;2.45644;0
-2.45859;-3.0987;1
3.84489;4.59441;0
-0.773052;-0.183974;1
4.67321;-2.58204;1
4.54648;-0.0994963;1
5.32716;5.81453;0
1.57291;3.08616;0
5.06964;-2.85801;1
-3.99953;-2.45073;1
-0.922368;-3.68347;1
-1.32917;-3.64961;1
2.47548;0.788691;1
3.132;1.87197;0
-1.32866;0.347399;1
-0.859568;1.73122;0
-3.19616;0.681846;0
2.63252;4.64873;0
-0.72374;5.85946;0
-1.53524;-2.05052;1
-2.72257;-2.98876;1
1.84998;-3.39541;1
-3.17423;-2.57711;1
3.69074;5.89541;0
-1.43511;3.69121;0
-2.55532;1.64252;0
4.00775;0.115512;1
1.99291;0.483223;1
4.9042;-0.875094;1
-3.64481;-2.42445;1
3.47231;-0.504375;1
3.30677;4.27615;0
4.17747;-0.0607189;1
2.92488;-2.54627;1
-0.201256;5.38963;0
-0.596794;1.07617;0
-3.59913;5.25318;0
1.68076;-2.77336;1
-3.32392;-0.628495;1
-2.87795;-0.759037;1
-2.93728;-1.43327;1
4.88348;5.07046;0
2.68224;0.876388;1
-0.446313;1.58645;0
4.00129;-0.0911196;1
3.16199;1.4736;1
3.4045;0.46876;1
-0.250254;1.58198;0
4.40804;-3.32538;1
3.03571;-1.79321;1
-3.93574;-3.56109;1
3.28296;-3.53487;1
5.6921;-1.03628;1
-2.30823;-3.63182;1
2.33522;-1.18618;1
-0.390861;3.39794;0
1.38055;-1.50738;1
2.4684;-1.9372;1
3.36901;-3.97791;1
3.64925;1.3703;1
-0.0690274;0.811241;1
-3.1561;-2.66452;1
5.28;0.593647;1
2.91745;3.68804;0
1.26827;-0.0468398;1
5.89483;1.33253;1
0.392073;3.17778;0
1.79765;0.0841707;1
-3.8585;3.48942;0
0.452347;2.47672;0
-3.69676;4.06149;0
-0.125337;1.68379;0
-3.44589;-3.65693;1
3.74659;3.92311;0
-3.63484;1.39584;0
-0.706583;0.296133;1
-3.79292;0.137318;0
1.63161;5.48708;0
4.73097;-1.45094;1
3.17512;-0.000764452;1
2.50222;3.06995;0
5.33176;-3.1057;1
0.247737;1.12941;0
0.978468;0.389239;1
-1.38117;5.43081;0
-3.13404;-1.07793;1
3.4923;0.740626;1
4.60587;4.04641;0
1.08369;2.35246;0
1.96952;1.44885;1
-2.2517;5.26294;0
5.74499;-2.04462;1
-0.599744;1.3766;0
-2.55754;-1.86878;1
3.92566;4.61759;0
2.13046;0.427886;1
1.68754;1.46222;0
1.32218;5.93528;0
-3.40837;-3.69935;1
0.324516;-0.789533;1
5.73147;1.19048;1
2.13254;3.22377;0
5.9311;0.738409;1
1.27017;1.0148;1
-2.90913;-2.76031;1
-3.53635;-1.16083;1
-3.49737;-3.79136;1
0.794551;-0.0971109;1
1.58524;2.23701;0
2.03411;-0.489101;1
0.854601;-1.83543;1
3.93879;-3.45786;1
3.62679;-0.739032;1
-3.52258;4.21842;0
-0.43838;0.801934;1
-2.57111;-0.706915;1
5.99241;3.56143;0
-3.48315;5.92352;0
-1.70016;1.78702;0
0.938313;-0.609292;1
3.02672;1.40197;1
2.22988;3.52935;0
1.6106;-2.97557;1
-2.56776;-2.80416;1
3.26144;3.46635;0
0.70674;-1.88396;1
5.63092;-1.35447;1
-1.34182;3.25771;0
1.90649;-0.864399;1
1.47613;5.46811;0
3.93753;2.90502;0
-1.2388;3.92995;0
0.466446;-0.72195;1
3.85346;2.76628;0
5.06508;-1.20822;1
-3.84301;2.09179;0
4.19374;2.38687;0
-0.378853;-0.195655;1
3.4113;1.05339;1
1.00019;0.672742;1
-1.48026;5.70693;0
2.78878;-1.84934;1
-1.64755;5.44697;0
5.40837;4.25895;0
-1.41743;0.8845;0
3.72706;-3.4799;1
-2.21048;-3.51174;1
4.45005;2.25596;0
-0.233692;2.30351;0
-0.977752;-1.16862;1
5.09529;-0.82076;1
4.92318;3.28903;0
5.56611;-1.45568;1
-2.90663;2.97741;0
3.59771;2.09356;0
-2.34985;-3.88255;1
1.80048;4.43894;0
-1.73189;4.15294;0
3.8859;-2.32352;1
2.41188;-3.53153;1
2.56098;0.138941;1
-3.01142;4.3505;0
0.627199;5.43863;0
0.606465;4.39351;0
1.74214;3.62871;0
-2.77511;0.837424;0
-3.19205;-3.85193;1
-1.87355;-3.62594;1
-1.30761;-0.780178;1
3.35147;-3.70989;1
5.31338;5.00163;0
-3.59244;1.11386;0
3.44056;-1.32433;1
-0.733201;1.32647;0
0.352158;5.67868;0
1.79494;-3.08686;1
-0.182378;2.78351;0
5.26364;4.44482;0
2.22214;-0.129892;1
2.83833;-2.03572;1
-2.50118;4.06322;0
2.8017;-1.69323;1
4.21129;4.92815;0
-1.31916;-3.09632;1
-1.85203;-3.96769;1
-2.80621;-2.53865;1
5.03394;-2.39865;1
2.57522;2.4745;0
0.277021;5.84202;0
-2.19904;4.62918;0
5.5207;3.5959;0
5.54232;-0.661681;1
0.379416;4.80596;0
-2.21686;-3.39844;1
-1.32393;4.62147;0
-1.43417;0.174894;1
2.68469;5.36754;0
2.48167;0.895973;1
4.29569;5.1625;0
1.79965;-3.55634;1
5.19481;2.99344;0
-2.09499;4.22875;0
4.59479;4.48023;0
0.703248;-1.12819;1
4.32225;2.50421;0
-2.49901;3.84295;0
0.100113;-2.95669;1
-2.81874;4.47953;0
5.84927;-1.0356;1
5.08109;-1.47465;1
-2.41413;-2.35308;1
2.70024;4.27056;0
-2.98554;-0.818092;1
-0.83347;5.31014;0
-1.65559;4.96618;0
5.7538;-2.46077;1
1.95963;-2.34118;1
5.76798;0.554416;1
-3.86095;0.471226;0
3.42623;4.4613;0
-3.02456;4.92721;0
2.30424;1.07555;1
5.97052;3.48551;0
-0.444921;5.8198;0
-3.55009;-1.36383;1
-1.65486;-1.96422;1
0.283085;5.04539;0
-3.69366;1.29754;0
-1.77271;-0.527134;1
0.607683;0.571706;1
-1.56095;0.361486;1
2.11093;4.39868;0
2.0203;1.87891;0
-1.04691;2.15935;0
-3.64986;-3.62068;1
0.62065;-2.67442;1
5.30653;-3.07511;1
2.40113;5.27706;0
4.4104;5.9562;0
5.09686;4.86031;0
-1.40763;-2.558;1
-3.10391;2.87546;0
-3.51261;-2.79757;1
-1.827;-1.28532;1
0.675293;2.78068;0
3.28638;3.11434;0
-2.85784;-0.602681;1
1.51302;3.16247;0
5.27623;4.46611;0
-0.67818;5.62637;0
4.84543;3.94247;0
-3.04806;4.15197;0
4.86736;3.35307;0
3.42903;3.27776;0
3.30928;2.52588;0
2.13807;5.90165;0
3.96788;3.03416;0
2.7771;4.45527;0
4.23659;4.9501;0
-2.83005;-1.08812;1
1.73077;4.45633;0
-3.97377;2.87294;0
-2.14635;1.53925;0
0.0354061;-2.87012;1
0.0053616;3.35723;0
-3.24375;-1.1492;1
1.2997;-2.29181;1
-2.99724;0.16706;1
5.06126;4.43179;0
-2.55518;2.37054;0
0.957672;3.5829;0
2.27219;-1.07445;1
0.617058;-0.950714;1
-2.61918;-1.14635;1
-2.00062;-1.44924;1
1.76553;3.73016;0
-2.99291;1.79176;0
0.603094;-1.13926;1
-2.669;4.6385;0
-0.00937702;1.33636;0
1.99573;0.746872;1
4.18716;-2.70458;1
2.45506;5.18992;0
1.46248;1.51633;0
3.62171;2.90731;0
-2.11313;-1.42061;1
0.490203;4.15905;0
1.50494;5.10726;0
-2.79166;2.88576;0
-2.03909;-0.792279;1
5.43652;3.72644;0
-3.06212;-3.55638;1
-0.481807;1.54097;0
-0.695638;0.849195;0
0.179471;3.29499;0
-3.81444;-3.8248;1
-1.95814;4.37272;0
-2.52938;4.49692;0
3.56264;2.93311;0
0.0132505;1.18436;0
-0.159587;1.90012;0
3.76374;4.33062;0
0.0591727;-0.73132;1
3.43788;1.26751;1
-3.84556;5.39879;0
4.47523;5.59096;0
3.12522;5.41311;0
-3.96542;-3.35658;1
0.95408;-0.661057;1
1.49261;5.13355;0
-3.36607;1.67817;0
5.30875;-1.32422;1
0.0508866;-3.22063;1
-2.82729;-2.38647;1
3.71248;1.18596;1
2.79788;-2.44711;1
-2.91392;0.561625;0
5.88351;1.14525;1
3.8303;3.32138;0
-3.58724;3.98474;0
2.72017;4.88799;0
3.57571;-0.154608;1
4.3011;3.61029;0
0.488808;-0.744818;1
-3.05077;5.98142;0
-1.61127;-2.41684;1
1.65959;-2.30252;1
0.258942;5.71047;0
-1.52315;1.43165;0
-2.676;-3.81067;1
-3.38239;4.12189;0
-2.25778;-2.29632;1
-1.31649;-2.37428;1
2.84893;-3.48618;1
4.94711;3.26169;0
4.49856;1.66728;1
2.14968;2.07427;0
5.51267;0.450786;1
-0.315448;0.00147792;1
3.70597;0.633782;1
-0.0171035;-3.9053;1
2.21694;5.64248;0
-2.20782;-3.52412;1
5.35296;0.269036;1
1.90753;-3.32304;1
0.458365;2.52514;0
4.79885;2.20058;0
4.22882;-2.51764;1
3.82631;1.07775;1
-2.00383;2.77342;0
-1.66056;-3.50527;1
-1.55931;4.48912;0
2.569;-2.04664;1
-1.06009;-3.74645;1
1.95484;-3.35412;1
0.887331;5.93774;0
-3.25942;-2.89573;1
5.58022;-1.46724;1
-2.41985;4.93318;0
2.8018;3.48768;0
5.61014;-2.73984;1
0.0128194;4.40899;0
3.46075;-1.75836;1
5.89134;1.28705;1
3.31938;-2.11248;1
-1.93953;5.65882;0
-1.61775;0.501166;1
4.14794;4.95125;0
2.45453;-2.91215;1
5.2048;-1.59063;1
-2.26627;0.092126;1
-1.65289;-1.52569;1
1.1964;-2.07266;1
1.00707;2.77655;0
-3.13948;-2.19114;1
0.264232;-3.52934;1
-0.930977;4.27705;0
4.87965;-3.47023;1
-3.48131;4.77099;0
1.81682;3.83807;0
-3.34149;3.87729;0
3.4969;-0.959246;1
-1.62154;1.64484;0
-2.008;4.83299;0
2.73269;-2.80321;1
-2.75764;4.46642;0
1.28892;-0.410525;1
-3.05927;-3.51468;1
1.51681;1.94779;0
3.26187;2.37733;0
3.75665;-2.4739;1
2.84799;-3.17432;1
5.80315;1.72763;1
-2.64455;-3.67816;1
0.498619;3.17227;0
4.15991;1.15713;1
1.04956;1.65681;0
4.19788;3.42802;0
-2.69835;-3.81012;1
2.26101;4.03434;0
-2.61333;3.50337;0
2.50077;2.67559;0
-2.90715;3.44149;0
3.16091;2.60966;0
-0.610715;0.422778;1
-1.01302;-2.85406;1
1.94888;5.83497;0
-2.02838;1.75203;0
1.5626;-0.672938;1
2.07387;-3.93878;1
-3.50067;0.23378;0
1.21834;1.54889;0
5.89059;-0.583776;1
-1.02309;-2.80776;1
-0.393897;5.23792;0
5.22658;0.992776;1
2.74129;1.72735;0
-2.33163;3.83413;0
-0.831157;4.82928;0
0.443792;2.55813;0
-0.747939;3.43078;0
3.70407;5.20094;0
3.26575;5.67568;0
0.952965;-1.17165;1
-0.997255;-2.97317;1
-1.11043;-0.497925;1
1.26061;4.10791;0
5.05096;1.1512;1
-2.47587;-1.97213;1
2.34344;1.13024;1
-2.73421;1.57002;0
-3.87699;4.00708;0
-2.70263;-2.20862;1
1.84121;0.466217;1
-3.37933;-3.715;1
-2.97566;-0.127273;1
3.71578;4.72841;0
-0.926335;0.981526;0
4.40409;4.02663;0
3.80987;-2.59316;1
5.05346;-3.30056;1
0.908915;0.314074;1
4.80735;-0.0401207;1
5.46527;-3.66852;1
1.98775;1.80872;0
1.46172;3.25354;0
-2.62126;1.58473;0
1.26062;-1.32389;1
3.37611;-2.89817;1
3.14233;3.99678;0
-2.61316;4.16667;0
-2.13049;5.10262;0
2.89509;0.943171;1
0.0841415;1.29918;0
-1.0302;-2.10599;1
2.70602;-1.97674;1
-1.40655;-2.38506;1
2.33734;-2.5992;1
1.57481;1.80261;0
-2.26772;-2.43743;1
-2.38867;3.194;0
4.81611;-1.00993;1
-1.22127;0.0767279;1
1.66618;-3.84516;1
1.17856;-1.19149;1
4.15162;2.5654;0
